,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,saving
489,520,SP,6800.0,6800.0,19,NÃO,0.0
490,521,RJ,22000.0,22000.0,25,NÃO,0.0
491,522,RJ,4500.0,4500.0,48,NÃO,0.0
492,523,PR,9800.0,9800.0,120,NÃO,0.0
493,524,RJ,15000.0,15000.0,15,NÃO,0.0
494,525,SP,6100.0,6100.0,80,NÃO,0.0
495,526,RJ,9000.0,9000.0,12,NÃO,0.0
496,527,RJ,17500.0,17500.0,75,NÃO,0.0
497,528,PR,13000.0,13000.0,90,NÃO,0.0
498,529,RJ,5300.0,5300.0,93,NÃO,0.0
499,530,SP,18300.0,18300.0,150,NÃO,0.0
500,531,RJ,1800.0,1800.0,8,NÃO,0.0
501,532,RJ,4800.0,4800.0,9,NÃO,0.0
502,533,PR,2200.0,2200.0,18,NÃO,0.0
503,534,RJ,3900.0,3900.0,22,NÃO,0.0
504,535,SP,11500.0,11500.0,30,NÃO,0.0
505,537,RJ,1800.0,1800.0,8,NÃO,0.0
506,538,PR,4800.0,4800.0,9,NÃO,0.0
507,539,RJ,2200.0,2200.0,18,NÃO,0.0
508,540,SP,3900.0,3900.0,22,NÃO,0.0
509,541,RJ,11500.0,11500.0,30,NÃO,0.0
510,542,RJ,3100.0,3100.0,14,NÃO,0.0
511,543,SP,6800.0,6800.0,19,NÃO,0.0
512,544,RJ,22000.0,22000.0,25,NÃO,0.0
513,545,RJ,4500.0,4500.0,48,NÃO,0.0
514,546,PR,9800.0,9800.0,120,NÃO,0.0
515,547,RJ,15000.0,15000.0,15,NÃO,0.0
516,548,SP,6100.0,6100.0,80,NÃO,0.0
517,549,RJ,9000.0,9000.0,12,NÃO,0.0
518,550,RJ,17500.0,17500.0,75,NÃO,0.0
519,551,PR,13000.0,13000.0,90,NÃO,0.0
520,552,RJ,5300.0,5300.0,93,NÃO,0.0
521,554,RJ,1800.0,1800.0,8,NÃO,0.0
522,555,RJ,4800.0,4800.0,9,NÃO,0.0
523,556,PR,2200.0,2200.0,18,NÃO,0.0
524,557,SP,3900.0,3900.0,22,NÃO,0.0
525,558,RJ,11500.0,11500.0,30,NÃO,0.0
526,559,RJ,3100.0,3100.0,14,NÃO,0.0
527,560,PR,1800.0,1800.0,8,NÃO,0.0
528,561,RJ,4800.0,4800.0,9,NÃO,0.0
529,562,SP,2200.0,2200.0,18,NÃO,0.0
530,563,RJ,3900.0,3900.0,22,NÃO,0.0
531,564,RJ,11500.0,11500.0,30,NÃO,0.0
532,565,PR,3100.0,3100.0,14,NÃO,0.0
533,566,RJ,6800.0,6800.0,19,NÃO,0.0
534,567,SP,22000.0,22000.0,25,NÃO,0.0
535,568,RJ,4500.0,4500.0,48,NÃO,0.0
536,569,RJ,9800.0,9800.0,120,NÃO,0.0
537,570,PR,15000.0,15000.0,15,NÃO,0.0
538,571,SP,6100.0,6100.0,80,NÃO,0.0
539,572,RJ,9000.0,9000.0,12,NÃO,0.0
540,573,RJ,17500.0,17500.0,75,NÃO,0.0
541,574,PR,13000.0,13000.0,90,NÃO,0.0
542,575,SP,5300.0,5300.0,93,NÃO,0.0
543,576,RJ,18300.0,18300.0,150,NÃO,0.0
544,577,RJ,1800.0,1800.0,8,NÃO,0.0
545,578,PR,4800.0,4800.0,9,NÃO,0.0
546,579,SP,2200.0,2200.0,18,NÃO,0.0
547,580,RJ,3900.0,3900.0,22,NÃO,0.0
548,581,RJ,11500.0,11500.0,30,NÃO,0.0
549,582,PR,3100.0,3100.0,14,NÃO,0.0
550,584,MG,4800.0,4800.0,9,NÃO,0.0
551,585,SC,2200.0,2200.0,18,NÃO,0.0
552,586,PR,3900.0,3900.0,22,NÃO,0.0
553,587,RJ,11500.0,11500.0,30,NÃO,0.0
554,588,SP,3100.0,3100.0,14,NÃO,0.0
555,589,MG,6800.0,6800.0,19,NÃO,0.0
556,590,SC,22000.0,22000.0,25,NÃO,0.0
557,591,PR,4500.0,4500.0,48,NÃO,0.0
558,592,RJ,9800.0,9800.0,120,NÃO,0.0
559,593,SP,15000.0,15000.0,15,NÃO,0.0
560,594,MG,6100.0,6100.0,80,NÃO,0.0
561,595,SC,9000.0,9000.0,12,NÃO,0.0
562,596,PR,17500.0,17500.0,75,NÃO,0.0
563,597,RJ,13000.0,13000.0,90,NÃO,0.0
564,598,SP,5300.0,5300.0,93,NÃO,0.0
565,599,RJ,18300.0,18300.0,150,NÃO,0.0
566,601,MG,4800.0,4800.0,9,NÃO,0.0
567,602,SC,2200.0,2200.0,18,NÃO,0.0
568,603,PR,3900.0,3900.0,22,NÃO,0.0
569,604,RJ,11500.0,11500.0,30,NÃO,0.0
570,605,SP,3100.0,3100.0,14,NÃO,0.0
571,606,MG,6800.0,6800.0,19,NÃO,0.0
572,607,SC,22000.0,22000.0,25,NÃO,0.0
573,608,PR,4500.0,4500.0,48,NÃO,0.0
574,609,RJ,9800.0,9800.0,120,NÃO,0.0
575,610,SP,15000.0,15000.0,15,NÃO,0.0
576,611,MG,6100.0,6100.0,80,NÃO,0.0
577,612,SC,9000.0,9000.0,12,NÃO,0.0
578,613,PR,17500.0,17500.0,75,NÃO,0.0
579,614,RJ,13000.0,13000.0,90,NÃO,0.0
580,615,SP,5300.0,5300.0,93,NÃO,0.0
581,616,RJ,18300.0,18300.0,150,NÃO,0.0
582,618,MG,4800.0,4800.0,9,NÃO,0.0
583,619,SC,2200.0,2200.0,18,NÃO,0.0
584,620,PR,3900.0,3900.0,22,NÃO,0.0
585,621,RJ,11500.0,11500.0,30,NÃO,0.0
586,622,SP,3100.0,3100.0,14,NÃO,0.0
587,623,MG,6800.0,6800.0,19,NÃO,0.0
588,624,SC,22000.0,22000.0,25,NÃO,0.0
589,625,PR,4500.0,4500.0,48,NÃO,0.0
590,626,RJ,9800.0,9800.0,120,NÃO,0.0
591,627,SP,15000.0,15000.0,15,NÃO,0.0
592,628,MG,6100.0,6100.0,80,NÃO,0.0
593,629,SC,9000.0,9000.0,12,NÃO,0.0
594,630,PR,17500.0,17500.0,75,NÃO,0.0
595,631,RJ,13000.0,13000.0,90,NÃO,0.0
596,632,SP,5300.0,5300.0,93,NÃO,0.0
597,633,RJ,18300.0,18300.0,150,NÃO,0.0
598,635,MG,4800.0,4800.0,9,NÃO,0.0
599,636,SC,2200.0,2200.0,18,NÃO,0.0
600,637,PR,3900.0,3900.0,22,NÃO,0.0
601,638,RJ,11500.0,11500.0,30,NÃO,0.0
602,639,SP,3100.0,3100.0,14,NÃO,0.0
603,640,MG,6800.0,6800.0,19,NÃO,0.0
604,641,SC,22000.0,22000.0,25,NÃO,0.0
605,642,PR,4500.0,4500.0,48,NÃO,0.0
606,643,RJ,9800.0,9800.0,120,NÃO,0.0
607,644,SP,15000.0,15000.0,15,NÃO,0.0
608,645,MG,6100.0,6100.0,80,NÃO,0.0
609,646,SC,9000.0,9000.0,12,NÃO,0.0
610,647,PR,17500.0,17500.0,75,NÃO,0.0
611,648,RJ,13000.0,13000.0,90,NÃO,0.0
612,649,SP,5300.0,5300.0,93,NÃO,0.0
613,650,RJ,18300.0,18300.0,150,NÃO,0.0
614,652,MG,4800.0,4800.0,9,NÃO,0.0
615,653,SC,2200.0,2200.0,18,NÃO,0.0
616,654,PR,3900.0,3900.0,22,NÃO,0.0
617,655,RJ,11500.0,11500.0,30,NÃO,0.0
618,656,SP,3100.0,3100.0,14,NÃO,0.0
619,657,MG,6800.0,6800.0,19,NÃO,0.0
620,658,SC,22000.0,22000.0,25,NÃO,0.0
621,659,PR,4500.0,4500.0,48,NÃO,0.0
622,660,RJ,9800.0,9800.0,120,NÃO,0.0
623,661,SP,15000.0,15000.0,15,NÃO,0.0
624,662,MG,6100.0,6100.0,80,NÃO,0.0
625,663,SC,9000.0,9000.0,12,NÃO,0.0
626,664,PR,17500.0,17500.0,75,NÃO,0.0
627,665,RJ,13000.0,13000.0,90,NÃO,0.0
628,666,SP,5300.0,5300.0,93,NÃO,0.0
629,667,RJ,18300.0,18300.0,150,NÃO,0.0
630,669,MG,4800.0,4800.0,9,NÃO,0.0
631,670,SC,2200.0,2200.0,18,NÃO,0.0
632,671,PR,3900.0,3900.0,22,NÃO,0.0
633,672,RJ,11500.0,11500.0,30,NÃO,0.0
634,673,SP,3100.0,3100.0,14,NÃO,0.0
635,674,MG,6800.0,6800.0,19,NÃO,0.0
636,675,SC,22000.0,22000.0,25,NÃO,0.0
637,676,PR,4500.0,4500.0,48,NÃO,0.0
638,677,RJ,9800.0,9800.0,120,NÃO,0.0
639,678,SP,15000.0,15000.0,15,NÃO,0.0
640,679,MG,6100.0,6100.0,80,NÃO,0.0
641,680,SC,9000.0,9000.0,12,NÃO,0.0
642,681,PR,17500.0,17500.0,75,NÃO,0.0
643,682,RJ,13000.0,13000.0,90,NÃO,0.0
644,683,SP,5300.0,5300.0,93,NÃO,0.0
645,684,RJ,18300.0,18300.0,150,NÃO,0.0
646,686,MG,4800.0,4800.0,9,NÃO,0.0
647,687,SC,2200.0,2200.0,18,NÃO,0.0
648,688,PR,3900.0,3900.0,22,NÃO,0.0
649,689,RJ,11500.0,11500.0,30,NÃO,0.0
650,690,SP,3100.0,3100.0,14,NÃO,0.0
651,691,MG,6800.0,6800.0,19,NÃO,0.0
652,692,SC,22000.0,22000.0,25,NÃO,0.0
653,693,PR,4500.0,4500.0,48,NÃO,0.0
654,694,RJ,9800.0,9800.0,120,NÃO,0.0
655,695,SP,15000.0,15000.0,15,NÃO,0.0
656,696,MG,6100.0,6100.0,80,NÃO,0.0
657,697,SC,9000.0,9000.0,12,NÃO,0.0
658,698,PR,17500.0,17500.0,75,NÃO,0.0
659,699,RJ,13000.0,13000.0,90,NÃO,0.0
660,700,SP,5300.0,5300.0,93,NÃO,0.0
661,701,RJ,18300.0,18300.0,150,NÃO,0.0
662,703,MG,4800.0,4800.0,9,NÃO,0.0
663,704,SC,2200.0,2200.0,18,NÃO,0.0
664,705,PR,3900.0,3900.0,22,NÃO,0.0
665,706,RJ,11500.0,11500.0,30,NÃO,0.0
666,707,SP,3100.0,3100.0,14,NÃO,0.0
667,708,MG,6800.0,6800.0,19,NÃO,0.0
668,709,SC,22000.0,22000.0,25,NÃO,0.0
669,710,PR,4500.0,4500.0,48,NÃO,0.0
670,711,RJ,9800.0,9800.0,120,NÃO,0.0
671,712,SP,15000.0,15000.0,15,NÃO,0.0
672,713,MG,6100.0,6100.0,80,NÃO,0.0
673,714,SC,9000.0,9000.0,12,NÃO,0.0
674,715,PR,17500.0,17500.0,75,NÃO,0.0
675,716,RJ,13000.0,13000.0,90,NÃO,0.0
676,717,SP,5300.0,5300.0,93,NÃO,0.0
677,718,RJ,18300.0,18300.0,150,NÃO,0.0
678,720,MG,4800.0,4800.0,9,NÃO,0.0
679,721,SC,2200.0,2200.0,18,NÃO,0.0
680,722,PR,3900.0,3900.0,22,NÃO,0.0
681,723,RJ,11500.0,11500.0,30,NÃO,0.0
682,724,SP,3100.0,3100.0,14,NÃO,0.0
683,725,MG,6800.0,6800.0,19,NÃO,0.0
684,726,SC,22000.0,22000.0,25,NÃO,0.0
685,727,PR,4500.0,4500.0,48,NÃO,0.0
686,728,RJ,9800.0,9800.0,120,NÃO,0.0
687,729,SP,15000.0,15000.0,15,NÃO,0.0
688,730,MG,6100.0,6100.0,80,NÃO,0.0
689,731,SC,9000.0,9000.0,12,NÃO,0.0
690,732,PR,17500.0,17500.0,75,NÃO,0.0
691,733,RJ,13000.0,13000.0,90,NÃO,0.0
692,734,SP,5300.0,5300.0,93,NÃO,0.0
693,735,RJ,18300.0,18300.0,150,NÃO,0.0
694,737,MG,4800.0,4800.0,9,NÃO,0.0
695,738,SC,2200.0,2200.0,18,NÃO,0.0
696,739,PR,3900.0,3900.0,22,NÃO,0.0
697,740,RJ,11500.0,11500.0,30,NÃO,0.0
698,741,SP,3100.0,3100.0,14,NÃO,0.0
699,742,MG,6800.0,6800.0,19,NÃO,0.0
700,743,SC,1800.0,1800.0,8,NÃO,0.0
701,744,PR,4800.0,4800.0,9,NÃO,0.0
702,745,RJ,2200.0,2200.0,18,NÃO,0.0
703,746,SP,3900.0,3900.0,22,NÃO,0.0
704,747,MG,11500.0,11500.0,30,NÃO,0.0
705,748,SC,3100.0,3100.0,14,NÃO,0.0
706,749,PR,6800.0,6800.0,19,NÃO,0.0
707,750,RJ,22000.0,22000.0,25,NÃO,0.0
708,751,SP,4500.0,4500.0,48,NÃO,0.0
709,752,RJ,9800.0,9800.0,120,NÃO,0.0
710,754,MG,6100.0,6100.0,80,NÃO,0.0
711,755,SC,9000.0,9000.0,12,NÃO,0.0
712,756,PR,17500.0,17500.0,75,NÃO,0.0
713,757,RJ,13000.0,13000.0,90,NÃO,0.0
714,758,SP,5300.0,5300.0,93,NÃO,0.0
715,759,MG,18300.0,18300.0,150,NÃO,0.0
716,760,SC,1800.0,1800.0,8,NÃO,0.0
717,761,PR,4800.0,4800.0,9,NÃO,0.0
718,762,RJ,2200.0,2200.0,18,NÃO,0.0
719,763,SP,3900.0,3900.0,22,NÃO,0.0
720,764,MG,11500.0,11500.0,30,NÃO,0.0
721,765,SC,3100.0,3100.0,14,NÃO,0.0
722,766,PR,6800.0,6800.0,19,NÃO,0.0
723,767,RJ,1800.0,1800.0,8,NÃO,0.0
724,768,SP,4800.0,4800.0,9,NÃO,0.0
725,769,RJ,2200.0,2200.0,18,NÃO,0.0
726,771,MG,11500.0,11500.0,30,NÃO,0.0
727,772,SC,3100.0,3100.0,14,NÃO,0.0
728,773,PR,6800.0,6800.0,19,NÃO,0.0
729,774,RJ,22000.0,22000.0,25,NÃO,0.0
730,775,SP,4500.0,4500.0,48,NÃO,0.0
731,776,MG,9800.0,9800.0,120,NÃO,0.0
732,777,SC,15000.0,15000.0,15,NÃO,0.0
733,778,PR,6100.0,6100.0,80,NÃO,0.0
734,779,RJ,9000.0,9000.0,12,NÃO,0.0
735,780,SP,17500.0,17500.0,75,NÃO,0.0
736,781,MG,13000.0,13000.0,90,NÃO,0.0
737,782,SC,5300.0,5300.0,93,NÃO,0.0
738,783,PR,18300.0,18300.0,150,NÃO,0.0
739,784,RJ,1800.0,1800.0,8,NÃO,0.0
740,785,SP,4800.0,4800.0,9,NÃO,0.0
741,786,RJ,2200.0,2200.0,18,NÃO,0.0
742,788,MG,11500.0,11500.0,30,NÃO,0.0
743,789,SC,3100.0,3100.0,14,NÃO,0.0
744,790,PR,6800.0,6800.0,19,NÃO,0.0
745,791,RJ,1800.0,1800.0,8,NÃO,0.0
746,792,SP,4800.0,4800.0,9,NÃO,0.0
747,793,MG,2200.0,2200.0,18,NÃO,0.0
748,794,SC,3900.0,3900.0,22,NÃO,0.0
749,795,PR,11500.0,11500.0,30,NÃO,0.0
750,796,RJ,3100.0,3100.0,14,NÃO,0.0
751,797,SP,6800.0,6800.0,19,NÃO,0.0
752,798,MG,22000.0,22000.0,25,NÃO,0.0
753,799,SC,4500.0,4500.0,48,NÃO,0.0
754,800,PR,9800.0,9800.0,120,NÃO,0.0
755,801,RJ,15000.0,15000.0,15,NÃO,0.0
756,802,SP,6100.0,6100.0,80,NÃO,0.0
757,803,RJ,9000.0,9000.0,12,NÃO,0.0
758,805,MG,13000.0,13000.0,90,NÃO,0.0
759,806,SC,5300.0,5300.0,93,NÃO,0.0
760,807,PR,18300.0,18300.0,150,NÃO,0.0
761,808,RJ,1800.0,1800.0,8,NÃO,0.0
762,809,SP,4800.0,4800.0,9,NÃO,0.0
763,810,MG,2200.0,2200.0,18,NÃO,0.0
764,811,SC,3900.0,3900.0,22,NÃO,0.0
765,812,PR,11500.0,11500.0,30,NÃO,0.0
766,813,RJ,3100.0,3100.0,14,NÃO,0.0
767,814,SP,6800.0,6800.0,19,NÃO,0.0
768,815,MG,1800.0,1800.0,8,NÃO,0.0
769,816,SC,4800.0,4800.0,9,NÃO,0.0
770,817,PR,2200.0,2200.0,18,NÃO,0.0
771,818,RJ,3900.0,3900.0,22,NÃO,0.0
772,819,SP,11500.0,11500.0,30,NÃO,0.0
773,820,RJ,3100.0,3100.0,14,NÃO,0.0
774,822,MG,22000.0,22000.0,25,NÃO,0.0
775,823,SC,4500.0,4500.0,48,NÃO,0.0
776,824,PR,9800.0,9800.0,120,NÃO,0.0
777,825,RJ,15000.0,15000.0,15,NÃO,0.0
778,826,SP,6100.0,6100.0,80,NÃO,0.0
779,827,MG,9000.0,9000.0,12,NÃO,0.0
780,828,SC,17500.0,17500.0,75,NÃO,0.0
781,829,PR,13000.0,13000.0,90,NÃO,0.0
782,830,RJ,5300.0,5300.0,93,NÃO,0.0
783,831,SP,18300.0,18300.0,150,NÃO,0.0
784,832,MG,1800.0,1800.0,8,NÃO,0.0
785,833,SC,4800.0,4800.0,9,NÃO,0.0
786,834,PR,2200.0,2200.0,18,NÃO,0.0
787,835,RJ,3900.0,3900.0,22,NÃO,0.0
788,836,SP,11500.0,11500.0,30,NÃO,0.0
789,837,RJ,3100.0,3100.0,14,NÃO,0.0
790,838,RJ,6800.0,6800.0,19,NÃO,0.0
791,839,SP,15000.0,15000.0,15,NÃO,0.0
792,840,MG,6100.0,6100.0,80,NÃO,0.0
793,841,SC,9000.0,9000.0,12,NÃO,0.0
794,842,PR,17500.0,17500.0,75,NÃO,0.0
795,843,RJ,13000.0,13000.0,90,NÃO,0.0
796,844,SP,5300.0,5300.0,93,NÃO,0.0
797,845,MG,18300.0,18300.0,150,NÃO,0.0
798,846,SC,1800.0,1800.0,8,NÃO,0.0
799,847,PR,4800.0,4800.0,9,NÃO,0.0
800,848,RJ,2200.0,2200.0,18,NÃO,0.0
801,849,SP,3900.0,3900.0,22,NÃO,0.0
802,850,MG,11500.0,11500.0,30,NÃO,0.0
803,851,SC,3100.0,3100.0,14,NÃO,0.0
804,852,PR,6800.0,6800.0,19,NÃO,0.0
805,854,SP,4800.0,4800.0,9,NÃO,0.0
806,855,RJ,2200.0,2200.0,18,NÃO,0.0
807,856,SP,3900.0,3900.0,22,NÃO,0.0
808,857,MG,11500.0,11500.0,30,NÃO,0.0
809,858,SC,3100.0,3100.0,14,NÃO,0.0
810,859,PR,6800.0,6800.0,19,NÃO,0.0
811,860,RJ,22000.0,22000.0,25,NÃO,0.0
812,861,SP,4500.0,4500.0,48,NÃO,0.0
813,862,MG,9800.0,9800.0,120,NÃO,0.0
814,863,SC,15000.0,15000.0,15,NÃO,0.0
815,864,PR,6100.0,6100.0,80,NÃO,0.0
816,865,RJ,9000.0,9000.0,12,NÃO,0.0
817,866,SP,17500.0,17500.0,75,NÃO,0.0
818,867,MG,13000.0,13000.0,90,NÃO,0.0
819,868,SC,5300.0,5300.0,93,NÃO,0.0
820,869,PR,18300.0,18300.0,150,NÃO,0.0
821,871,SP,15000.0,15000.0,15,NÃO,0.0
822,872,RJ,6100.0,6100.0,80,NÃO,0.0
823,873,SP,9000.0,9000.0,12,NÃO,0.0
824,874,MG,17500.0,17500.0,75,NÃO,0.0
825,875,SC,13000.0,13000.0,90,NÃO,0.0
826,876,PR,5300.0,5300.0,93,NÃO,0.0
827,877,RJ,18300.0,18300.0,150,NÃO,0.0
828,878,SP,1800.0,1800.0,8,NÃO,0.0
829,879,MG,4800.0,4800.0,9,NÃO,0.0
830,880,SC,2200.0,2200.0,18,NÃO,0.0
831,881,PR,3900.0,3900.0,22,NÃO,0.0
832,882,RJ,11500.0,11500.0,30,NÃO,0.0
833,883,SP,3100.0,3100.0,14,NÃO,0.0
834,884,MG,6800.0,6800.0,19,NÃO,0.0
835,885,SC,1800.0,1800.0,8,NÃO,0.0
836,886,PR,4800.0,4800.0,9,NÃO,0.0
837,888,SP,3900.0,3900.0,22,NÃO,0.0
838,889,RJ,11500.0,11500.0,30,NÃO,0.0
839,890,SP,3100.0,3100.0,14,NÃO,0.0
840,891,MG,6800.0,6800.0,19,NÃO,0.0
841,892,SC,22000.0,22000.0,25,NÃO,0.0
842,893,PR,4500.0,4500.0,48,NÃO,0.0
843,894,RJ,9800.0,9800.0,120,NÃO,0.0
844,895,SP,15000.0,15000.0,15,NÃO,0.0
845,896,MG,6100.0,6100.0,80,NÃO,0.0
846,897,SC,9000.0,9000.0,12,NÃO,0.0
847,898,PR,17500.0,17500.0,75,NÃO,0.0
848,899,RJ,13000.0,13000.0,90,NÃO,0.0
849,900,SP,5300.0,5300.0,93,NÃO,0.0
850,901,MG,18300.0,18300.0,150,NÃO,0.0
851,902,SC,1800.0,1800.0,8,NÃO,0.0
852,903,PR,15000.0,15000.0,15,NÃO,0.0
853,905,SP,9000.0,9000.0,12,NÃO,0.0
854,906,RJ,17500.0,17500.0,75,NÃO,0.0
855,907,SP,13000.0,13000.0,90,NÃO,0.0
856,908,MG,5300.0,5300.0,93,NÃO,0.0
857,909,SC,18300.0,18300.0,150,NÃO,0.0
858,910,PR,1800.0,1800.0,8,NÃO,0.0
859,911,RJ,4800.0,4800.0,9,NÃO,0.0
860,912,SP,2200.0,2200.0,18,NÃO,0.0
861,913,MG,3900.0,3900.0,22,NÃO,0.0
862,914,SC,11500.0,11500.0,30,NÃO,0.0
863,915,PR,3100.0,3100.0,14,NÃO,0.0
864,916,RJ,6800.0,6800.0,19,NÃO,0.0
865,917,SP,1800.0,1800.0,8,NÃO,0.0
866,918,MG,4800.0,4800.0,9,NÃO,0.0
867,919,SC,2200.0,2200.0,18,NÃO,0.0
868,920,PR,3900.0,3900.0,22,NÃO,0.0
869,921,RJ,11500.0,11500.0,30,NÃO,0.0
870,922,SP,3100.0,3100.0,14,NÃO,0.0
871,923,RJ,6800.0,6800.0,19,NÃO,0.0
872,924,SP,22000.0,22000.0,25,NÃO,0.0
873,925,MG,4500.0,4500.0,48,NÃO,0.0
874,926,SC,9800.0,9800.0,120,NÃO,0.0
875,927,PR,15000.0,15000.0,15,NÃO,0.0
876,928,RJ,6100.0,6100.0,80,NÃO,0.0
877,929,SP,9000.0,9000.0,12,NÃO,0.0
878,931,SC,13000.0,13000.0,90,NÃO,0.0
879,932,PR,5300.0,5300.0,93,NÃO,0.0
880,933,RJ,18300.0,18300.0,150,NÃO,0.0
881,934,SP,1800.0,1800.0,8,NÃO,0.0
882,935,MG,1800.0,1800.0,8,NÃO,0.0
883,936,SC,4800.0,4800.0,9,NÃO,0.0
884,937,PR,2200.0,2200.0,18,NÃO,0.0
885,938,RJ,3900.0,3900.0,22,NÃO,0.0
886,939,SP,11500.0,11500.0,30,NÃO,0.0
887,940,RJ,3100.0,3100.0,14,NÃO,0.0
888,941,SP,6800.0,6800.0,19,NÃO,0.0
889,942,MG,22000.0,22000.0,25,NÃO,0.0
890,943,SC,4500.0,4500.0,48,NÃO,0.0
891,944,PR,9800.0,9800.0,120,NÃO,0.0
892,945,RJ,15000.0,15000.0,15,NÃO,0.0
893,946,SP,6100.0,6100.0,80,NÃO,0.0
894,948,SC,17500.0,17500.0,75,NÃO,0.0
895,949,PR,13000.0,13000.0,90,NÃO,0.0
896,950,RJ,5300.0,5300.0,93,NÃO,0.0
897,951,SP,18300.0,18300.0,150,NÃO,0.0
898,952,MG,1800.0,1800.0,8,NÃO,0.0
899,953,SC,4800.0,4800.0,9,NÃO,0.0
900,954,PR,2200.0,2200.0,18,NÃO,0.0
901,955,RJ,3900.0,3900.0,22,NÃO,0.0
902,956,SP,11500.0,11500.0,30,NÃO,0.0
903,957,RJ,3100.0,3100.0,14,NÃO,0.0
904,958,SP,1800.0,1800.0,8,NÃO,0.0
905,959,MG,4800.0,4800.0,9,NÃO,0.0
906,960,SC,2200.0,2200.0,18,NÃO,0.0
907,961,PR,3900.0,3900.0,22,NÃO,0.0
908,962,RJ,11500.0,11500.0,30,NÃO,0.0
909,963,SP,3100.0,3100.0,14,NÃO,0.0
910,965,SC,22000.0,22000.0,25,NÃO,0.0
911,966,PR,4500.0,4500.0,48,NÃO,0.0
912,967,RJ,9800.0,9800.0,120,NÃO,0.0
913,968,SP,15000.0,15000.0,15,NÃO,0.0
914,969,MG,6100.0,6100.0,80,NÃO,0.0
915,970,SC,9000.0,9000.0,12,NÃO,0.0
916,971,PR,17500.0,17500.0,75,NÃO,0.0
917,972,RJ,13000.0,13000.0,90,NÃO,0.0
918,973,SP,5300.0,5300.0,93,NÃO,0.0
919,974,RJ,18300.0,18300.0,150,NÃO,0.0
920,975,SP,1800.0,1800.0,8,NÃO,0.0
921,976,MG,4800.0,4800.0,9,NÃO,0.0
922,977,SC,2200.0,2200.0,18,NÃO,0.0
923,978,PR,3900.0,3900.0,22,NÃO,0.0
924,979,RJ,11500.0,11500.0,30,NÃO,0.0
925,980,SP,3100.0,3100.0,14,NÃO,0.0
926,982,SC,4800.0,4800.0,9,NÃO,0.0
927,983,PR,2200.0,2200.0,18,NÃO,0.0
928,984,RJ,3900.0,3900.0,22,NÃO,0.0
929,985,SP,11500.0,11500.0,30,NÃO,0.0
930,986,MG,3100.0,3100.0,14,NÃO,0.0
931,987,SC,6800.0,6800.0,19,NÃO,0.0
932,988,PR,22000.0,22000.0,25,NÃO,0.0
933,989,RJ,4500.0,4500.0,48,NÃO,0.0
934,990,SP,9800.0,9800.0,120,NÃO,0.0
935,991,RJ,15000.0,15000.0,15,NÃO,0.0
936,992,SP,6100.0,6100.0,80,NÃO,0.0
937,993,MG,9000.0,9000.0,12,NÃO,0.0
938,994,SC,17500.0,17500.0,75,NÃO,0.0
939,995,PR,13000.0,13000.0,90,NÃO,0.0
940,996,RJ,5300.0,5300.0,93,NÃO,0.0
941,997,SP,18300.0,18300.0,150,NÃO,0.0
942,998,MG,1800.0,1800.0,8,NÃO,0.0
943,999,SC,4800.0,4800.0,9,NÃO,0.0
944,1000,PR,2200.0,2200.0,18,NÃO,0.0
945,1001,RJ,3900.0,3900.0,22,NÃO,0.0
946,1002,SP,11500.0,11500.0,30,NÃO,0.0
947,1003,MG,3100.0,3100.0,14,NÃO,0.0
948,1004,SC,1800.0,1800.0,8,NÃO,0.0
949,1005,PR,4800.0,4800.0,9,NÃO,0.0
950,1006,RJ,2200.0,2200.0,18,NÃO,0.0
951,1008,RJ,11500.0,11500.0,30,NÃO,0.0
952,1009,SP,3100.0,3100.0,14,NÃO,0.0
953,1010,MG,6800.0,6800.0,19,NÃO,0.0
954,1011,SC,22000.0,22000.0,25,NÃO,0.0
955,1012,PR,4500.0,4500.0,48,NÃO,0.0
956,1013,RJ,9800.0,9800.0,120,NÃO,0.0
957,1014,SP,15000.0,15000.0,15,NÃO,0.0
958,1015,MG,6100.0,6100.0,80,NÃO,0.0
959,1016,SC,9000.0,9000.0,12,NÃO,0.0
960,1017,PR,17500.0,17500.0,75,NÃO,0.0
961,1018,RJ,13000.0,13000.0,90,NÃO,0.0
962,1019,SP,5300.0,5300.0,93,NÃO,0.0
963,1020,MG,18300.0,18300.0,150,NÃO,0.0
964,1021,SC,1800.0,1800.0,8,NÃO,0.0
965,1022,PR,4800.0,4800.0,9,NÃO,0.0
966,1023,RJ,2200.0,2200.0,18,NÃO,0.0
967,1025,RJ,11500.0,11500.0,30,NÃO,0.0
968,1026,SP,3100.0,3100.0,14,NÃO,0.0
969,1027,MG,1800.0,1800.0,8,NÃO,0.0
970,1028,SC,4800.0,4800.0,9,NÃO,0.0
971,1029,PR,2200.0,2200.0,18,NÃO,0.0
972,1030,RJ,3900.0,3900.0,22,NÃO,0.0
973,1031,SP,11500.0,11500.0,30,NÃO,0.0
974,1032,MG,3100.0,3100.0,14,NÃO,0.0
975,1033,SC,6800.0,6800.0,19,NÃO,0.0
976,1034,PR,22000.0,22000.0,25,NÃO,0.0
977,1035,RJ,4500.0,4500.0,48,NÃO,0.0
978,1036,SP,9800.0,9800.0,120,NÃO,0.0
