,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,VLR_RECOM
466,3116,MG,11500.0,6100.0,30,NÃO,-5400.0
467,3121,MG,2200.0,6100.0,18,SIM,3900.0
468,3126,MG,22000.0,6100.0,25,NÃO,-15900.0
469,3133,MG,13000.0,6100.0,90,NÃO,-6900.0
470,3138,MG,2200.0,6100.0,18,SIM,3900.0
471,3143,MG,1800.0,6100.0,8,NÃO,4300.0
472,3150,MG,22000.0,6100.0,25,NÃO,-15900.0
473,3155,MG,9000.0,6100.0,12,NÃO,-2900.0
474,3160,MG,1800.0,6100.0,8,NÃO,4300.0
475,3168,MG,6100.0,6100.0,80,NÃO,0.0
476,3173,MG,18300.0,6100.0,150,NÃO,-12200.0
477,3178,MG,11500.0,6100.0,30,NÃO,-5400.0
478,3185,MG,11500.0,6100.0,30,NÃO,-5400.0
479,3190,MG,9800.0,6100.0,120,NÃO,-3700.0
480,3195,MG,13000.0,6100.0,90,NÃO,-6900.0
481,3202,MG,17500.0,6100.0,75,NÃO,-11400.0
482,3207,MG,4800.0,6100.0,9,NÃO,1300.0
483,3212,MG,6800.0,6100.0,19,NÃO,-700.0
484,3219,MG,6800.0,6100.0,19,NÃO,-700.0
485,3224,MG,6100.0,6100.0,80,NÃO,0.0
486,3229,MG,18300.0,6100.0,150,NÃO,-12200.0
487,3236,MG,5300.0,6100.0,93,SIM,800.0
488,3241,MG,3900.0,6100.0,22,SIM,2200.0
489,3246,MG,4800.0,6100.0,9,NÃO,1300.0
490,3253,MG,4500.0,6100.0,48,SIM,1600.0
491,3263,MG,1800.0,6100.0,8,NÃO,4300.0
492,3270,MG,22000.0,6100.0,25,NÃO,-15900.0
493,3280,MG,1800.0,6100.0,8,NÃO,4300.0
494,3287,MG,4800.0,6100.0,9,NÃO,1300.0
495,3297,MG,6100.0,6100.0,80,NÃO,0.0
496,3304,MG,4800.0,6100.0,9,NÃO,1300.0
497,3314,MG,3100.0,6100.0,14,SIM,3000.0
498,3321,MG,9000.0,6100.0,12,NÃO,-2900.0
499,3326,MG,1800.0,6100.0,8,NÃO,4300.0
500,3331,MG,3100.0,6100.0,14,SIM,3000.0
501,3338,MG,6800.0,6100.0,19,NÃO,-700.0
502,3343,MG,6100.0,6100.0,80,NÃO,0.0
503,3348,MG,18300.0,6100.0,150,NÃO,-12200.0
504,3355,MG,1800.0,6100.0,8,NÃO,4300.0
505,3360,MG,3100.0,6100.0,14,SIM,3000.0
506,3365,MG,15000.0,6100.0,15,NÃO,-8900.0
507,3372,MG,1800.0,6100.0,8,NÃO,4300.0
508,3377,MG,3100.0,6100.0,14,SIM,3000.0
509,3382,MG,11500.0,6100.0,30,NÃO,-5400.0
510,3389,MG,6100.0,6100.0,80,NÃO,0.0
511,3394,MG,18300.0,6100.0,150,NÃO,-12200.0
512,3399,MG,11500.0,6100.0,30,NÃO,-5400.0
513,3406,MG,3100.0,6100.0,14,SIM,3000.0
514,3411,MG,15000.0,6100.0,15,NÃO,-8900.0
515,3416,MG,5300.0,6100.0,93,SIM,800.0
516,3494,MG,4800.0,6100.0,9,NÃO,1300.0
517,3499,MG,6800.0,6100.0,19,NÃO,-700.0
518,3504,MG,6100.0,6100.0,80,NÃO,0.0
519,3511,MG,4800.0,6100.0,9,NÃO,1300.0
520,3516,MG,6800.0,6100.0,19,NÃO,-700.0
521,3521,MG,6100.0,6100.0,80,NÃO,0.0
522,3528,MG,4800.0,6100.0,9,NÃO,1300.0
523,3533,MG,6800.0,6100.0,19,NÃO,-700.0
524,3538,MG,6100.0,6100.0,80,NÃO,0.0
525,3545,MG,4800.0,6100.0,9,NÃO,1300.0
526,3550,MG,6800.0,6100.0,19,NÃO,-700.0
527,3555,MG,6100.0,6100.0,80,NÃO,0.0
528,3562,MG,4800.0,6100.0,9,NÃO,1300.0
529,3567,MG,6800.0,6100.0,19,NÃO,-700.0
530,3572,MG,6100.0,6100.0,80,NÃO,0.0
531,3579,MG,4800.0,6100.0,9,NÃO,1300.0
532,3584,MG,6800.0,6100.0,19,NÃO,-700.0
533,3589,MG,6100.0,6100.0,80,NÃO,0.0
534,3596,MG,4800.0,6100.0,9,NÃO,1300.0
535,3601,MG,6800.0,6100.0,19,NÃO,-700.0
536,3606,MG,6100.0,6100.0,80,NÃO,0.0
537,3613,MG,4800.0,6100.0,9,NÃO,1300.0
538,3618,MG,6800.0,6100.0,19,NÃO,-700.0
539,3623,MG,6100.0,6100.0,80,NÃO,0.0
540,3630,MG,4800.0,6100.0,9,NÃO,1300.0
541,3635,MG,6800.0,6100.0,19,NÃO,-700.0
542,3640,MG,6100.0,6100.0,80,NÃO,0.0
543,3647,MG,4800.0,6100.0,9,NÃO,1300.0
544,3652,MG,6800.0,6100.0,19,NÃO,-700.0
545,3657,MG,11500.0,6100.0,30,NÃO,-5400.0
546,3664,MG,6100.0,6100.0,80,NÃO,0.0
547,3669,MG,18300.0,6100.0,150,NÃO,-12200.0
548,3674,MG,11500.0,6100.0,30,NÃO,-5400.0
549,3681,MG,11500.0,6100.0,30,NÃO,-5400.0
550,3686,MG,9800.0,6100.0,120,NÃO,-3700.0
551,3691,MG,13000.0,6100.0,90,NÃO,-6900.0
552,3698,MG,11500.0,6100.0,30,NÃO,-5400.0
553,3703,MG,2200.0,6100.0,18,SIM,3900.0
554,3708,MG,22000.0,6100.0,25,NÃO,-15900.0
555,3715,MG,13000.0,6100.0,90,NÃO,-6900.0
556,3720,MG,2200.0,6100.0,18,SIM,3900.0
557,3725,MG,1800.0,6100.0,8,NÃO,4300.0
558,3732,MG,22000.0,6100.0,25,NÃO,-15900.0
559,3737,MG,9000.0,6100.0,12,NÃO,-2900.0
560,3742,MG,1800.0,6100.0,8,NÃO,4300.0
561,3750,MG,6100.0,6100.0,80,NÃO,0.0
562,3755,MG,18300.0,6100.0,150,NÃO,-12200.0
563,3760,MG,11500.0,6100.0,30,NÃO,-5400.0
564,3767,MG,11500.0,6100.0,30,NÃO,-5400.0
565,3772,MG,9800.0,6100.0,120,NÃO,-3700.0
566,3777,MG,13000.0,6100.0,90,NÃO,-6900.0
567,3784,MG,17500.0,6100.0,75,NÃO,-11400.0
568,3789,MG,4800.0,6100.0,9,NÃO,1300.0
569,3794,MG,6800.0,6100.0,19,NÃO,-700.0
570,3801,MG,6800.0,6100.0,19,NÃO,-700.0
571,3806,MG,6100.0,6100.0,80,NÃO,0.0
572,3811,MG,18300.0,6100.0,150,NÃO,-12200.0
573,3818,MG,5300.0,6100.0,93,SIM,800.0
574,3823,MG,3900.0,6100.0,22,SIM,2200.0
575,3828,MG,4800.0,6100.0,9,NÃO,1300.0
576,3835,MG,4500.0,6100.0,48,SIM,1600.0
577,3845,MG,1800.0,6100.0,8,NÃO,4300.0
578,3852,MG,22000.0,6100.0,25,NÃO,-15900.0
579,3862,MG,1800.0,6100.0,8,NÃO,4300.0
580,3869,MG,4800.0,6100.0,9,NÃO,1300.0
581,3879,MG,6100.0,6100.0,80,NÃO,0.0
582,3886,MG,4800.0,6100.0,9,NÃO,1300.0
583,3896,MG,3100.0,6100.0,14,SIM,3000.0
584,3903,MG,9000.0,6100.0,12,NÃO,-2900.0
585,3908,MG,1800.0,6100.0,8,NÃO,4300.0
586,3913,MG,3100.0,6100.0,14,SIM,3000.0
587,3920,MG,6800.0,6100.0,19,NÃO,-700.0
588,3925,MG,6100.0,6100.0,80,NÃO,0.0
589,3930,MG,18300.0,6100.0,150,NÃO,-12200.0
590,3937,MG,1800.0,6100.0,8,NÃO,4300.0
591,3942,MG,3100.0,6100.0,14,SIM,3000.0
592,3947,MG,15000.0,6100.0,15,NÃO,-8900.0
593,3954,MG,1800.0,6100.0,8,NÃO,4300.0
594,3959,MG,3100.0,6100.0,14,SIM,3000.0
595,3964,MG,11500.0,6100.0,30,NÃO,-5400.0
596,3971,MG,6100.0,6100.0,80,NÃO,0.0
597,3976,MG,18300.0,6100.0,150,NÃO,-12200.0
598,3981,MG,11500.0,6100.0,30,NÃO,-5400.0
599,3988,MG,3100.0,6100.0,14,SIM,3000.0
600,3993,MG,15000.0,6100.0,15,NÃO,-8900.0
601,3998,MG,5300.0,6100.0,93,SIM,800.0
602,4076,MG,4800.0,6100.0,9,NÃO,1300.0
603,4081,MG,6800.0,6100.0,19,NÃO,-700.0
604,4086,MG,6100.0,6100.0,80,NÃO,0.0
605,4093,MG,4800.0,6100.0,9,NÃO,1300.0
606,4098,MG,6800.0,6100.0,19,NÃO,-700.0
607,4103,MG,6100.0,6100.0,80,NÃO,0.0
608,4110,MG,4800.0,6100.0,9,NÃO,1300.0
609,4115,MG,6800.0,6100.0,19,NÃO,-700.0
610,4120,MG,6100.0,6100.0,80,NÃO,0.0
611,4127,MG,4800.0,6100.0,9,NÃO,1300.0
612,4132,MG,6800.0,6100.0,19,NÃO,-700.0
613,4137,MG,6100.0,6100.0,80,NÃO,0.0
614,4144,MG,4800.0,6100.0,9,NÃO,1300.0
615,4149,MG,6800.0,6100.0,19,NÃO,-700.0
616,4154,MG,6100.0,6100.0,80,NÃO,0.0
617,4161,MG,4800.0,6100.0,9,NÃO,1300.0
618,4166,MG,6800.0,6100.0,19,NÃO,-700.0
619,4171,MG,6100.0,6100.0,80,NÃO,0.0
620,4178,MG,4800.0,6100.0,9,NÃO,1300.0
621,4183,MG,6800.0,6100.0,19,NÃO,-700.0
622,4188,MG,6100.0,6100.0,80,NÃO,0.0
623,4195,MG,4800.0,6100.0,9,NÃO,1300.0
624,4200,MG,6800.0,6100.0,19,NÃO,-700.0
625,4205,MG,6100.0,6100.0,80,NÃO,0.0
626,4212,MG,4800.0,6100.0,9,NÃO,1300.0
627,4217,MG,6800.0,6100.0,19,NÃO,-700.0
628,4222,MG,6100.0,6100.0,80,NÃO,0.0
629,4229,MG,4800.0,6100.0,9,NÃO,1300.0
630,4234,MG,6800.0,6100.0,19,NÃO,-700.0
631,4239,MG,11500.0,6100.0,30,NÃO,-5400.0
632,4246,MG,6100.0,6100.0,80,NÃO,0.0
633,4251,MG,18300.0,6100.0,150,NÃO,-12200.0
634,4256,MG,11500.0,6100.0,30,NÃO,-5400.0
635,4263,MG,11500.0,6100.0,30,NÃO,-5400.0
636,4268,MG,9800.0,6100.0,120,NÃO,-3700.0
637,4273,MG,13000.0,6100.0,90,NÃO,-6900.0
638,4280,MG,11500.0,6100.0,30,NÃO,-5400.0
639,4285,MG,2200.0,6100.0,18,SIM,3900.0
640,4290,MG,22000.0,6100.0,25,NÃO,-15900.0
641,4297,MG,13000.0,6100.0,90,NÃO,-6900.0
642,4302,MG,2200.0,6100.0,18,SIM,3900.0
643,4307,MG,1800.0,6100.0,8,NÃO,4300.0
644,4314,MG,22000.0,6100.0,25,NÃO,-15900.0
645,4319,MG,9000.0,6100.0,12,NÃO,-2900.0
646,4324,MG,1800.0,6100.0,8,NÃO,4300.0
647,4332,MG,6100.0,6100.0,80,NÃO,0.0
648,4337,MG,18300.0,6100.0,150,NÃO,-12200.0
649,4342,MG,11500.0,6100.0,30,NÃO,-5400.0
650,4349,MG,11500.0,6100.0,30,NÃO,-5400.0
651,4354,MG,9800.0,6100.0,120,NÃO,-3700.0
652,4359,MG,13000.0,6100.0,90,NÃO,-6900.0
653,4366,MG,17500.0,6100.0,75,NÃO,-11400.0
654,4371,MG,4800.0,6100.0,9,NÃO,1300.0
655,4376,MG,6800.0,6100.0,19,NÃO,-700.0
656,4383,MG,6800.0,6100.0,19,NÃO,-700.0
657,4388,MG,6100.0,6100.0,80,NÃO,0.0
658,4393,MG,18300.0,6100.0,150,NÃO,-12200.0
659,4400,MG,5300.0,6100.0,93,SIM,800.0
660,4405,MG,3900.0,6100.0,22,SIM,2200.0
661,4410,MG,4800.0,6100.0,9,NÃO,1300.0
662,4417,MG,4500.0,6100.0,48,SIM,1600.0
663,4427,MG,1800.0,6100.0,8,NÃO,4300.0
664,4434,MG,22000.0,6100.0,25,NÃO,-15900.0
665,4444,MG,1800.0,6100.0,8,NÃO,4300.0
666,4451,MG,4800.0,6100.0,9,NÃO,1300.0
667,4461,MG,6100.0,6100.0,80,NÃO,0.0
668,4468,MG,4800.0,6100.0,9,NÃO,1300.0
669,4478,MG,3100.0,6100.0,14,SIM,3000.0
670,4485,MG,9000.0,6100.0,12,NÃO,-2900.0
671,4490,MG,1800.0,6100.0,8,NÃO,4300.0
672,4495,MG,3100.0,6100.0,14,SIM,3000.0
673,4502,MG,6800.0,6100.0,19,NÃO,-700.0
674,4507,MG,6100.0,6100.0,80,NÃO,0.0
675,4512,MG,18300.0,6100.0,150,NÃO,-12200.0
676,4519,MG,1800.0,6100.0,8,NÃO,4300.0
677,4524,MG,3100.0,6100.0,14,SIM,3000.0
678,4529,MG,15000.0,6100.0,15,NÃO,-8900.0
679,4536,MG,1800.0,6100.0,8,NÃO,4300.0
680,4541,MG,3100.0,6100.0,14,SIM,3000.0
681,4546,MG,11500.0,6100.0,30,NÃO,-5400.0
682,4553,MG,6100.0,6100.0,80,NÃO,0.0
683,4558,MG,18300.0,6100.0,150,NÃO,-12200.0
684,4563,MG,11500.0,6100.0,30,NÃO,-5400.0
685,4570,MG,3100.0,6100.0,14,SIM,3000.0
686,4575,MG,15000.0,6100.0,15,NÃO,-8900.0
687,4580,MG,5300.0,6100.0,93,SIM,800.0
688,4658,MG,4800.0,6100.0,9,NÃO,1300.0
689,4663,MG,6800.0,6100.0,19,NÃO,-700.0
690,4668,MG,6100.0,6100.0,80,NÃO,0.0
691,4675,MG,4800.0,6100.0,9,NÃO,1300.0
692,4680,MG,6800.0,6100.0,19,NÃO,-700.0
693,4685,MG,6100.0,6100.0,80,NÃO,0.0
694,4692,MG,4800.0,6100.0,9,NÃO,1300.0
695,4697,MG,6800.0,6100.0,19,NÃO,-700.0
696,4702,MG,6100.0,6100.0,80,NÃO,0.0
697,4709,MG,4800.0,6100.0,9,NÃO,1300.0
698,4714,MG,6800.0,6100.0,19,NÃO,-700.0
699,4719,MG,6100.0,6100.0,80,NÃO,0.0
700,4726,MG,4800.0,6100.0,9,NÃO,1300.0
701,4731,MG,6800.0,6100.0,19,NÃO,-700.0
702,4736,MG,6100.0,6100.0,80,NÃO,0.0
703,4743,MG,4800.0,6100.0,9,NÃO,1300.0
704,4748,MG,6800.0,6100.0,19,NÃO,-700.0
705,4753,MG,6100.0,6100.0,80,NÃO,0.0
706,4760,MG,4800.0,6100.0,9,NÃO,1300.0
707,4765,MG,6800.0,6100.0,19,NÃO,-700.0
708,4770,MG,6100.0,6100.0,80,NÃO,0.0
709,4777,MG,4800.0,6100.0,9,NÃO,1300.0
710,4782,MG,6800.0,6100.0,19,NÃO,-700.0
711,4787,MG,6100.0,6100.0,80,NÃO,0.0
712,4794,MG,4800.0,6100.0,9,NÃO,1300.0
713,4799,MG,6800.0,6100.0,19,NÃO,-700.0
714,4804,MG,6100.0,6100.0,80,NÃO,0.0
715,4811,MG,4800.0,6100.0,9,NÃO,1300.0
716,4816,MG,6800.0,6100.0,19,NÃO,-700.0
717,4821,MG,11500.0,6100.0,30,NÃO,-5400.0
718,4828,MG,6100.0,6100.0,80,NÃO,0.0
719,4833,MG,18300.0,6100.0,150,NÃO,-12200.0
720,4838,MG,11500.0,6100.0,30,NÃO,-5400.0
721,4845,MG,11500.0,6100.0,30,NÃO,-5400.0
722,4850,MG,9800.0,6100.0,120,NÃO,-3700.0
723,4855,MG,13000.0,6100.0,90,NÃO,-6900.0
724,4862,MG,11500.0,6100.0,30,NÃO,-5400.0
725,4867,MG,2200.0,6100.0,18,SIM,3900.0
726,4872,MG,22000.0,6100.0,25,NÃO,-15900.0
727,4879,MG,13000.0,6100.0,90,NÃO,-6900.0
728,4884,MG,2200.0,6100.0,18,SIM,3900.0
729,4889,MG,1800.0,6100.0,8,NÃO,4300.0
730,4896,MG,22000.0,6100.0,25,NÃO,-15900.0
731,4901,MG,9000.0,6100.0,12,NÃO,-2900.0
732,4906,MG,1800.0,6100.0,8,NÃO,4300.0
733,4914,MG,6100.0,6100.0,80,NÃO,0.0
734,4919,MG,18300.0,6100.0,150,NÃO,-12200.0
735,4924,MG,11500.0,6100.0,30,NÃO,-5400.0
736,4931,MG,11500.0,6100.0,30,NÃO,-5400.0
737,4936,MG,9800.0,6100.0,120,NÃO,-3700.0
738,4941,MG,13000.0,6100.0,90,NÃO,-6900.0
739,4948,MG,17500.0,6100.0,75,NÃO,-11400.0
740,4953,MG,4800.0,6100.0,9,NÃO,1300.0
741,4958,MG,6800.0,6100.0,19,NÃO,-700.0
742,4965,MG,6800.0,6100.0,19,NÃO,-700.0
743,4970,MG,6100.0,6100.0,80,NÃO,0.0
744,4975,MG,18300.0,6100.0,150,NÃO,-12200.0
745,4982,MG,5300.0,6100.0,93,SIM,800.0
746,4987,MG,3900.0,6100.0,22,SIM,2200.0
747,4992,MG,4800.0,6100.0,9,NÃO,1300.0
748,4999,MG,4500.0,6100.0,48,SIM,1600.0
749,5009,MG,1800.0,6100.0,8,NÃO,4300.0
750,5016,MG,22000.0,6100.0,25,NÃO,-15900.0
751,5026,MG,1800.0,6100.0,8,NÃO,4300.0
752,5033,MG,4800.0,6100.0,9,NÃO,1300.0
753,5043,MG,6100.0,6100.0,80,NÃO,0.0
754,5050,MG,4800.0,6100.0,9,NÃO,1300.0
755,5060,MG,3100.0,6100.0,14,SIM,3000.0
756,5067,MG,9000.0,6100.0,12,NÃO,-2900.0
757,5072,MG,1800.0,6100.0,8,NÃO,4300.0
758,5077,MG,3100.0,6100.0,14,SIM,3000.0
759,5084,MG,6800.0,6100.0,19,NÃO,-700.0
760,5089,MG,6100.0,6100.0,80,NÃO,0.0
761,5094,MG,18300.0,6100.0,150,NÃO,-12200.0
762,5101,MG,1800.0,6100.0,8,NÃO,4300.0
763,5106,MG,3100.0,6100.0,14,SIM,3000.0
764,5111,MG,15000.0,6100.0,15,NÃO,-8900.0
765,5118,MG,1800.0,6100.0,8,NÃO,4300.0
766,5123,MG,3100.0,6100.0,14,SIM,3000.0
767,5128,MG,11500.0,6100.0,30,NÃO,-5400.0
768,5135,MG,6100.0,6100.0,80,NÃO,0.0
769,5140,MG,18300.0,6100.0,150,NÃO,-12200.0
770,5145,MG,11500.0,6100.0,30,NÃO,-5400.0
771,5152,MG,3100.0,6100.0,14,SIM,3000.0
772,5157,MG,15000.0,6100.0,15,NÃO,-8900.0
773,5162,MG,5300.0,6100.0,93,SIM,800.0
774,5240,MG,4800.0,6100.0,9,NÃO,1300.0
775,5245,MG,6800.0,6100.0,19,NÃO,-700.0
776,5250,MG,6100.0,6100.0,80,NÃO,0.0
777,5257,MG,4800.0,6100.0,9,NÃO,1300.0
778,5262,MG,6800.0,6100.0,19,NÃO,-700.0
779,5267,MG,6100.0,6100.0,80,NÃO,0.0
780,5274,MG,4800.0,6100.0,9,NÃO,1300.0
781,5279,MG,6800.0,6100.0,19,NÃO,-700.0
782,5284,MG,6100.0,6100.0,80,NÃO,0.0
783,5291,MG,4800.0,6100.0,9,NÃO,1300.0
784,5296,MG,6800.0,6100.0,19,NÃO,-700.0
785,5301,MG,6100.0,6100.0,80,NÃO,0.0
786,5308,MG,4800.0,6100.0,9,NÃO,1300.0
787,5313,MG,6800.0,6100.0,19,NÃO,-700.0
788,5318,MG,6100.0,6100.0,80,NÃO,0.0
789,5325,MG,4800.0,6100.0,9,NÃO,1300.0
790,5330,MG,6800.0,6100.0,19,NÃO,-700.0
791,5335,MG,6100.0,6100.0,80,NÃO,0.0
792,5342,MG,4800.0,6100.0,9,NÃO,1300.0
793,5347,MG,6800.0,6100.0,19,NÃO,-700.0
794,5352,MG,6100.0,6100.0,80,NÃO,0.0
795,5359,MG,4800.0,6100.0,9,NÃO,1300.0
796,5364,MG,6800.0,6100.0,19,NÃO,-700.0
797,5369,MG,6100.0,6100.0,80,NÃO,0.0
798,5376,MG,4800.0,6100.0,9,NÃO,1300.0
799,5381,MG,6800.0,6100.0,19,NÃO,-700.0
800,5386,MG,6100.0,6100.0,80,NÃO,0.0
801,5393,MG,4800.0,6100.0,9,NÃO,1300.0
802,5398,MG,6800.0,6100.0,19,NÃO,-700.0
803,5403,MG,11500.0,6100.0,30,NÃO,-5400.0
804,5410,MG,6100.0,6100.0,80,NÃO,0.0
805,5415,MG,18300.0,6100.0,150,NÃO,-12200.0
806,5420,MG,11500.0,6100.0,30,NÃO,-5400.0
807,5427,MG,11500.0,6100.0,30,NÃO,-5400.0
808,5432,MG,9800.0,6100.0,120,NÃO,-3700.0
809,5437,MG,13000.0,6100.0,90,NÃO,-6900.0
810,5444,MG,11500.0,6100.0,30,NÃO,-5400.0
811,5449,MG,2200.0,6100.0,18,SIM,3900.0
812,5454,MG,22000.0,6100.0,25,NÃO,-15900.0
813,5461,MG,13000.0,6100.0,90,NÃO,-6900.0
814,5466,MG,2200.0,6100.0,18,SIM,3900.0
815,5471,MG,1800.0,6100.0,8,NÃO,4300.0
816,5478,MG,22000.0,6100.0,25,NÃO,-15900.0
817,5483,MG,9000.0,6100.0,12,NÃO,-2900.0
818,5488,MG,1800.0,6100.0,8,NÃO,4300.0
819,5496,MG,6100.0,6100.0,80,NÃO,0.0
820,5501,MG,18300.0,6100.0,150,NÃO,-12200.0
821,5506,MG,11500.0,6100.0,30,NÃO,-5400.0
822,5513,MG,11500.0,6100.0,30,NÃO,-5400.0
823,5518,MG,9800.0,6100.0,120,NÃO,-3700.0
824,5523,MG,13000.0,6100.0,90,NÃO,-6900.0
825,5530,MG,17500.0,6100.0,75,NÃO,-11400.0
826,5535,MG,4800.0,6100.0,9,NÃO,1300.0
827,5540,MG,6800.0,6100.0,19,NÃO,-700.0
828,5547,MG,6800.0,6100.0,19,NÃO,-700.0
829,5552,MG,6100.0,6100.0,80,NÃO,0.0
830,5557,MG,18300.0,6100.0,150,NÃO,-12200.0
831,5564,MG,5300.0,6100.0,93,SIM,800.0
832,5569,MG,3900.0,6100.0,22,SIM,2200.0
833,5574,MG,4800.0,6100.0,9,NÃO,1300.0
834,5581,MG,4500.0,6100.0,48,SIM,1600.0
835,5591,MG,1800.0,6100.0,8,NÃO,4300.0
836,5598,MG,22000.0,6100.0,25,NÃO,-15900.0
837,5608,MG,1800.0,6100.0,8,NÃO,4300.0
838,5615,MG,4800.0,6100.0,9,NÃO,1300.0
839,5625,MG,6100.0,6100.0,80,NÃO,0.0
840,5632,MG,4800.0,6100.0,9,NÃO,1300.0
841,5642,MG,3100.0,6100.0,14,SIM,3000.0
842,5649,MG,9000.0,6100.0,12,NÃO,-2900.0
843,5654,MG,1800.0,6100.0,8,NÃO,4300.0
844,5659,MG,3100.0,6100.0,14,SIM,3000.0
845,5666,MG,6800.0,6100.0,19,NÃO,-700.0
846,5671,MG,6100.0,6100.0,80,NÃO,0.0
847,5676,MG,18300.0,6100.0,150,NÃO,-12200.0
848,5683,MG,1800.0,6100.0,8,NÃO,4300.0
849,5688,MG,3100.0,6100.0,14,SIM,3000.0
850,5693,MG,15000.0,6100.0,15,NÃO,-8900.0
851,5700,MG,1800.0,6100.0,8,NÃO,4300.0
852,5705,MG,3100.0,6100.0,14,SIM,3000.0
853,5710,MG,11500.0,6100.0,30,NÃO,-5400.0
854,5717,MG,6100.0,6100.0,80,NÃO,0.0
855,5722,MG,18300.0,6100.0,150,NÃO,-12200.0
856,5727,MG,11500.0,6100.0,30,NÃO,-5400.0
857,5734,MG,3100.0,6100.0,14,SIM,3000.0
858,5739,MG,15000.0,6100.0,15,NÃO,-8900.0
859,5744,MG,5300.0,6100.0,93,SIM,800.0
860,5822,MG,4800.0,6100.0,9,NÃO,1300.0
861,5827,MG,6800.0,6100.0,19,NÃO,-700.0
862,5832,MG,6100.0,6100.0,80,NÃO,0.0
863,5839,MG,4800.0,6100.0,9,NÃO,1300.0
864,5844,MG,6800.0,6100.0,19,NÃO,-700.0
865,5849,MG,6100.0,6100.0,80,NÃO,0.0
866,5856,MG,4800.0,6100.0,9,NÃO,1300.0
867,5861,MG,6800.0,6100.0,19,NÃO,-700.0
868,5866,MG,6100.0,6100.0,80,NÃO,0.0
869,5873,MG,4800.0,6100.0,9,NÃO,1300.0
870,5878,MG,6800.0,6100.0,19,NÃO,-700.0
871,5883,MG,6100.0,6100.0,80,NÃO,0.0
872,5890,MG,4800.0,6100.0,9,NÃO,1300.0
873,5895,MG,6800.0,6100.0,19,NÃO,-700.0
874,5900,MG,6100.0,6100.0,80,NÃO,0.0
875,5907,MG,4800.0,6100.0,9,NÃO,1300.0
876,5912,MG,6800.0,6100.0,19,NÃO,-700.0
877,5917,MG,6100.0,6100.0,80,NÃO,0.0
878,5924,MG,4800.0,6100.0,9,NÃO,1300.0
879,5929,MG,6800.0,6100.0,19,NÃO,-700.0
880,5934,MG,6100.0,6100.0,80,NÃO,0.0
881,5941,MG,4800.0,6100.0,9,NÃO,1300.0
882,5946,MG,6800.0,6100.0,19,NÃO,-700.0
883,5951,MG,6100.0,6100.0,80,NÃO,0.0
884,5958,MG,4800.0,6100.0,9,NÃO,1300.0
885,5963,MG,6800.0,6100.0,19,NÃO,-700.0
886,5968,MG,6100.0,6100.0,80,NÃO,0.0
887,5975,MG,4800.0,6100.0,9,NÃO,1300.0
888,5980,MG,6800.0,6100.0,19,NÃO,-700.0
889,5985,MG,11500.0,6100.0,30,NÃO,-5400.0
890,5992,MG,6100.0,6100.0,80,NÃO,0.0
891,5997,MG,18300.0,6100.0,150,NÃO,-12200.0
892,6002,MG,11500.0,6100.0,30,NÃO,-5400.0
893,6009,MG,11500.0,6100.0,30,NÃO,-5400.0
894,6014,MG,9800.0,6100.0,120,NÃO,-3700.0
895,6019,MG,13000.0,6100.0,90,NÃO,-6900.0
896,6026,MG,11500.0,6100.0,30,NÃO,-5400.0
897,6031,MG,2200.0,6100.0,18,SIM,3900.0
898,6036,MG,22000.0,6100.0,25,NÃO,-15900.0
899,6043,MG,13000.0,6100.0,90,NÃO,-6900.0
900,6048,MG,2200.0,6100.0,18,SIM,3900.0
901,6053,MG,1800.0,6100.0,8,NÃO,4300.0
902,6060,MG,22000.0,6100.0,25,NÃO,-15900.0
903,6065,MG,9000.0,6100.0,12,NÃO,-2900.0
904,6070,MG,1800.0,6100.0,8,NÃO,4300.0
905,6078,MG,6100.0,6100.0,80,NÃO,0.0
906,6083,MG,18300.0,6100.0,150,NÃO,-12200.0
907,6088,MG,11500.0,6100.0,30,NÃO,-5400.0
908,6095,MG,11500.0,6100.0,30,NÃO,-5400.0
909,6100,MG,9800.0,6100.0,120,NÃO,-3700.0
910,6105,MG,13000.0,6100.0,90,NÃO,-6900.0
911,6112,MG,17500.0,6100.0,75,NÃO,-11400.0
912,6117,MG,4800.0,6100.0,9,NÃO,1300.0
913,6122,MG,6800.0,6100.0,19,NÃO,-700.0
914,6129,MG,6800.0,6100.0,19,NÃO,-700.0
915,6134,MG,6100.0,6100.0,80,NÃO,0.0
916,6139,MG,18300.0,6100.0,150,NÃO,-12200.0
917,6146,MG,5300.0,6100.0,93,SIM,800.0
918,6151,MG,3900.0,6100.0,22,SIM,2200.0
919,6156,MG,4800.0,6100.0,9,NÃO,1300.0
920,6163,MG,4500.0,6100.0,48,SIM,1600.0
921,6173,MG,1800.0,6100.0,8,NÃO,4300.0
922,6180,MG,22000.0,6100.0,25,NÃO,-15900.0
923,6190,MG,1800.0,6100.0,8,NÃO,4300.0
924,6197,MG,4800.0,6100.0,9,NÃO,1300.0
925,6207,MG,6100.0,6100.0,80,NÃO,0.0
926,6214,MG,4800.0,6100.0,9,NÃO,1300.0
927,6224,MG,3100.0,6100.0,14,SIM,3000.0
928,6231,MG,9000.0,6100.0,12,NÃO,-2900.0
