,CODIGO_CLIENTE,UF,CLASS_SCORE,IDADE,ULTIMO_SALARIO,MEDIAN_RENDA,SELL_CRED,PROFIT_CRED
415,2234,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
416,2238,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
417,2240,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
418,2245,RJ,Bom,57,4500.0,4500.0,5850.0,1350.0
419,2255,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
420,2257,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
421,2261,SP,Bom,55,4800.0,4500.0,5280.0,480.0
422,2263,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
423,2268,RJ,Bom,27,4500.0,4500.0,5850.0,1350.0
424,2278,RJ,Bom,55,4800.0,4500.0,5280.0,480.0
425,2280,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
426,2284,PR,Bom,25,4800.0,4500.0,5280.0,480.0
427,2286,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
428,2291,RJ,Bom,45,4500.0,4500.0,5850.0,1350.0
429,2301,RJ,Bom,25,4800.0,4500.0,5280.0,480.0
430,2303,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
431,2307,RJ,Bom,42,4800.0,4500.0,5280.0,480.0
432,2309,RJ,Bom,48,3900.0,4500.0,5070.0,1170.0
433,2314,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
434,2324,PR,Bom,51,4800.0,4500.0,5280.0,480.0
435,2326,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
436,2330,MG,Bom,23,4800.0,4500.0,5280.0,480.0
437,2332,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
438,2337,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
439,2347,MG,Bom,23,4800.0,4500.0,5280.0,480.0
440,2349,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
441,2354,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
442,2364,MG,Bom,23,4800.0,4500.0,5280.0,480.0
443,2366,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
444,2371,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
445,2381,MG,Bom,23,4800.0,4500.0,5280.0,480.0
446,2383,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
447,2388,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
448,2398,MG,Bom,23,4800.0,4500.0,5280.0,480.0
449,2400,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
450,2405,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
451,2415,MG,Bom,23,4800.0,4500.0,5280.0,480.0
452,2417,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
453,2422,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
454,2432,MG,Bom,23,4800.0,4500.0,5280.0,480.0
455,2434,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
456,2439,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
457,2449,MG,Bom,23,4800.0,4500.0,5280.0,480.0
458,2451,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
459,2456,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
460,2466,MG,Bom,23,4800.0,4500.0,5280.0,480.0
461,2468,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
462,2473,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
463,2483,MG,Bom,23,4800.0,4500.0,5280.0,480.0
464,2485,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
465,2490,PR,Bom,42,4800.0,4500.0,5280.0,480.0
466,2492,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
467,2497,SP,Bom,62,4500.0,4500.0,5850.0,1350.0
468,2507,PR,Bom,42,4800.0,4500.0,5280.0,480.0
469,2509,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
470,2514,SP,Bom,62,4800.0,4500.0,5280.0,480.0
471,2521,SP,Bom,30,4500.0,4500.0,5850.0,1350.0
472,2531,SP,Bom,62,4800.0,4500.0,5280.0,480.0
473,2538,SP,Bom,30,4800.0,4500.0,5280.0,480.0
474,2540,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
475,2545,SC,Bom,53,4500.0,4500.0,5850.0,1350.0
476,2555,SP,Bom,30,4800.0,4500.0,5280.0,480.0
477,2557,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
478,2562,SC,Bom,53,4800.0,4500.0,5280.0,480.0
479,2564,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
480,2569,SC,Bom,25,4500.0,4500.0,5850.0,1350.0
481,2579,SC,Bom,53,4800.0,4500.0,5280.0,480.0
482,2581,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
483,2593,PR,Bom,51,4800.0,4500.0,5280.0,480.0
484,2595,SP,Bom,55,3900.0,4500.0,5070.0,1170.0
485,2600,SP,Bom,23,4800.0,4500.0,5280.0,480.0
486,2602,SP,Bom,27,3900.0,4500.0,5070.0,1170.0
487,2607,SP,Bom,42,4500.0,4500.0,5850.0,1350.0
488,2625,MG,Bom,45,4800.0,4500.0,5280.0,480.0
489,2627,PR,Bom,51,3900.0,4500.0,5070.0,1170.0
490,2632,PR,Bom,65,4800.0,4500.0,5280.0,480.0
491,2634,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
492,2639,PR,Bom,32,4500.0,4500.0,5850.0,1350.0
493,2657,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
494,2659,MG,Bom,45,3900.0,4500.0,5070.0,1170.0
495,2664,MG,Bom,30,4800.0,4500.0,5280.0,480.0
496,2666,PR,Bom,35,3900.0,4500.0,5070.0,1170.0
497,2671,MG,Bom,53,4500.0,4500.0,5850.0,1350.0
498,2682,SC,Bom,32,4800.0,4500.0,5280.0,480.0
499,2684,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
500,2689,SC,Bom,55,4500.0,4500.0,5850.0,1350.0
501,2699,SC,Bom,32,4800.0,4500.0,5280.0,480.0
502,2701,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
503,2705,MG,Bom,53,4800.0,4500.0,5280.0,480.0
504,2707,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
505,2712,PR,Bom,25,4500.0,4500.0,5850.0,1350.0
506,2722,MG,Bom,53,4800.0,4500.0,5280.0,480.0
507,2724,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
508,2728,SC,Bom,23,4800.0,4500.0,5280.0,480.0
509,2730,RJ,Bom,27,3900.0,4500.0,5070.0,1170.0
510,2735,RJ,Bom,42,4500.0,4500.0,5850.0,1350.0
511,2745,SC,Bom,45,4800.0,4500.0,5280.0,480.0
512,2747,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
513,2751,PR,Bom,62,4800.0,4500.0,5280.0,480.0
514,2758,PR,Bom,30,4500.0,4500.0,5850.0,1350.0
515,2768,PR,Bom,62,4800.0,4500.0,5280.0,480.0
516,2774,SC,Bom,28,4800.0,4500.0,5280.0,480.0
517,2776,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
518,2781,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
519,2791,SC,Bom,28,4800.0,4500.0,5280.0,480.0
520,2793,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
521,2797,PR,Bom,48,4800.0,4500.0,5280.0,480.0
522,2799,SP,Bom,53,3900.0,4500.0,5070.0,1170.0
523,2814,PR,Bom,48,4800.0,4500.0,5280.0,480.0
524,2816,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
525,2820,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
526,2822,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
527,2827,RJ,Bom,57,4500.0,4500.0,5850.0,1350.0
528,2837,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
529,2839,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
530,2843,SP,Bom,55,4800.0,4500.0,5280.0,480.0
531,2845,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
532,2850,RJ,Bom,27,4500.0,4500.0,5850.0,1350.0
533,2860,RJ,Bom,55,4800.0,4500.0,5280.0,480.0
534,2862,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
535,2866,PR,Bom,25,4800.0,4500.0,5280.0,480.0
536,2868,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
537,2873,RJ,Bom,45,4500.0,4500.0,5850.0,1350.0
538,2883,RJ,Bom,25,4800.0,4500.0,5280.0,480.0
539,2885,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
540,2889,RJ,Bom,42,4800.0,4500.0,5280.0,480.0
541,2891,RJ,Bom,48,3900.0,4500.0,5070.0,1170.0
542,2896,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
543,2906,PR,Bom,51,4800.0,4500.0,5280.0,480.0
544,2908,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
545,2912,MG,Bom,23,4800.0,4500.0,5280.0,480.0
546,2914,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
547,2919,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
548,2929,MG,Bom,23,4800.0,4500.0,5280.0,480.0
549,2931,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
550,2936,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
551,2946,MG,Bom,23,4800.0,4500.0,5280.0,480.0
552,2948,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
553,2953,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
554,2963,MG,Bom,23,4800.0,4500.0,5280.0,480.0
555,2965,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
556,2970,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
557,2980,MG,Bom,23,4800.0,4500.0,5280.0,480.0
558,2982,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
559,2987,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
560,2997,MG,Bom,23,4800.0,4500.0,5280.0,480.0
561,2999,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
562,3004,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
563,3014,MG,Bom,23,4800.0,4500.0,5280.0,480.0
564,3016,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
565,3021,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
566,3031,MG,Bom,23,4800.0,4500.0,5280.0,480.0
567,3033,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
568,3038,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
569,3048,MG,Bom,23,4800.0,4500.0,5280.0,480.0
570,3050,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
571,3055,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
572,3065,MG,Bom,23,4800.0,4500.0,5280.0,480.0
573,3067,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
574,3072,PR,Bom,42,4800.0,4500.0,5280.0,480.0
575,3074,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
576,3079,SP,Bom,62,4500.0,4500.0,5850.0,1350.0
577,3089,PR,Bom,42,4800.0,4500.0,5280.0,480.0
578,3091,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
579,3096,SP,Bom,62,4800.0,4500.0,5280.0,480.0
580,3103,SP,Bom,30,4500.0,4500.0,5850.0,1350.0
581,3113,SP,Bom,62,4800.0,4500.0,5280.0,480.0
582,3120,SP,Bom,30,4800.0,4500.0,5280.0,480.0
583,3122,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
584,3127,SC,Bom,53,4500.0,4500.0,5850.0,1350.0
585,3137,SP,Bom,30,4800.0,4500.0,5280.0,480.0
586,3139,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
587,3144,SC,Bom,53,4800.0,4500.0,5280.0,480.0
588,3146,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
589,3151,SC,Bom,25,4500.0,4500.0,5850.0,1350.0
590,3161,SC,Bom,53,4800.0,4500.0,5280.0,480.0
591,3163,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
592,3175,PR,Bom,51,4800.0,4500.0,5280.0,480.0
593,3177,SP,Bom,55,3900.0,4500.0,5070.0,1170.0
594,3182,SP,Bom,23,4800.0,4500.0,5280.0,480.0
595,3184,SP,Bom,27,3900.0,4500.0,5070.0,1170.0
596,3189,SP,Bom,42,4500.0,4500.0,5850.0,1350.0
597,3207,MG,Bom,45,4800.0,4500.0,5280.0,480.0
598,3209,PR,Bom,51,3900.0,4500.0,5070.0,1170.0
599,3214,PR,Bom,65,4800.0,4500.0,5280.0,480.0
600,3216,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
601,3221,PR,Bom,32,4500.0,4500.0,5850.0,1350.0
602,3239,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
603,3241,MG,Bom,45,3900.0,4500.0,5070.0,1170.0
604,3246,MG,Bom,30,4800.0,4500.0,5280.0,480.0
605,3248,PR,Bom,35,3900.0,4500.0,5070.0,1170.0
606,3253,MG,Bom,53,4500.0,4500.0,5850.0,1350.0
607,3264,SC,Bom,32,4800.0,4500.0,5280.0,480.0
608,3266,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
609,3271,SC,Bom,55,4500.0,4500.0,5850.0,1350.0
610,3281,SC,Bom,32,4800.0,4500.0,5280.0,480.0
611,3283,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
612,3287,MG,Bom,53,4800.0,4500.0,5280.0,480.0
613,3289,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
614,3294,PR,Bom,25,4500.0,4500.0,5850.0,1350.0
615,3304,MG,Bom,53,4800.0,4500.0,5280.0,480.0
616,3306,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
617,3310,SC,Bom,23,4800.0,4500.0,5280.0,480.0
618,3312,RJ,Bom,27,3900.0,4500.0,5070.0,1170.0
619,3317,RJ,Bom,42,4500.0,4500.0,5850.0,1350.0
620,3327,SC,Bom,45,4800.0,4500.0,5280.0,480.0
621,3329,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
622,3333,PR,Bom,62,4800.0,4500.0,5280.0,480.0
623,3340,PR,Bom,30,4500.0,4500.0,5850.0,1350.0
624,3350,PR,Bom,62,4800.0,4500.0,5280.0,480.0
625,3356,SC,Bom,28,4800.0,4500.0,5280.0,480.0
626,3358,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
627,3363,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
628,3373,SC,Bom,28,4800.0,4500.0,5280.0,480.0
629,3375,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
630,3379,PR,Bom,48,4800.0,4500.0,5280.0,480.0
631,3381,SP,Bom,53,3900.0,4500.0,5070.0,1170.0
632,3396,PR,Bom,48,4800.0,4500.0,5280.0,480.0
633,3398,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
634,3402,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
635,3404,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
636,3409,RJ,Bom,57,4500.0,4500.0,5850.0,1350.0
637,3419,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
638,3421,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
639,3425,SP,Bom,55,4800.0,4500.0,5280.0,480.0
640,3427,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
641,3432,RJ,Bom,27,4500.0,4500.0,5850.0,1350.0
642,3442,RJ,Bom,55,4800.0,4500.0,5280.0,480.0
643,3444,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
644,3448,PR,Bom,25,4800.0,4500.0,5280.0,480.0
645,3450,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
646,3455,RJ,Bom,45,4500.0,4500.0,5850.0,1350.0
647,3465,RJ,Bom,25,4800.0,4500.0,5280.0,480.0
648,3467,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
649,3471,RJ,Bom,42,4800.0,4500.0,5280.0,480.0
650,3473,RJ,Bom,48,3900.0,4500.0,5070.0,1170.0
651,3478,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
652,3488,PR,Bom,51,4800.0,4500.0,5280.0,480.0
653,3490,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
654,3494,MG,Bom,23,4800.0,4500.0,5280.0,480.0
655,3496,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
656,3501,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
657,3511,MG,Bom,23,4800.0,4500.0,5280.0,480.0
658,3513,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
659,3518,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
660,3528,MG,Bom,23,4800.0,4500.0,5280.0,480.0
661,3530,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
662,3535,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
663,3545,MG,Bom,23,4800.0,4500.0,5280.0,480.0
664,3547,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
665,3552,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
666,3562,MG,Bom,23,4800.0,4500.0,5280.0,480.0
667,3564,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
668,3569,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
669,3579,MG,Bom,23,4800.0,4500.0,5280.0,480.0
670,3581,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
671,3586,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
672,3596,MG,Bom,23,4800.0,4500.0,5280.0,480.0
673,3598,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
674,3603,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
675,3613,MG,Bom,23,4800.0,4500.0,5280.0,480.0
676,3615,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
677,3620,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
678,3630,MG,Bom,23,4800.0,4500.0,5280.0,480.0
679,3632,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
680,3637,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
681,3647,MG,Bom,23,4800.0,4500.0,5280.0,480.0
682,3649,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
683,3654,PR,Bom,42,4800.0,4500.0,5280.0,480.0
684,3656,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
685,3661,SP,Bom,62,4500.0,4500.0,5850.0,1350.0
686,3671,PR,Bom,42,4800.0,4500.0,5280.0,480.0
687,3673,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
688,3678,SP,Bom,62,4800.0,4500.0,5280.0,480.0
689,3685,SP,Bom,30,4500.0,4500.0,5850.0,1350.0
690,3695,SP,Bom,62,4800.0,4500.0,5280.0,480.0
691,3702,SP,Bom,30,4800.0,4500.0,5280.0,480.0
692,3704,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
693,3709,SC,Bom,53,4500.0,4500.0,5850.0,1350.0
694,3719,SP,Bom,30,4800.0,4500.0,5280.0,480.0
695,3721,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
696,3726,SC,Bom,53,4800.0,4500.0,5280.0,480.0
697,3728,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
698,3733,SC,Bom,25,4500.0,4500.0,5850.0,1350.0
699,3743,SC,Bom,53,4800.0,4500.0,5280.0,480.0
700,3745,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
701,3757,PR,Bom,51,4800.0,4500.0,5280.0,480.0
702,3759,SP,Bom,55,3900.0,4500.0,5070.0,1170.0
703,3764,SP,Bom,23,4800.0,4500.0,5280.0,480.0
704,3766,SP,Bom,27,3900.0,4500.0,5070.0,1170.0
705,3771,SP,Bom,42,4500.0,4500.0,5850.0,1350.0
706,3789,MG,Bom,45,4800.0,4500.0,5280.0,480.0
707,3791,PR,Bom,51,3900.0,4500.0,5070.0,1170.0
708,3796,PR,Bom,65,4800.0,4500.0,5280.0,480.0
709,3798,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
710,3803,PR,Bom,32,4500.0,4500.0,5850.0,1350.0
711,3821,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
712,3823,MG,Bom,45,3900.0,4500.0,5070.0,1170.0
713,3828,MG,Bom,30,4800.0,4500.0,5280.0,480.0
714,3830,PR,Bom,35,3900.0,4500.0,5070.0,1170.0
715,3835,MG,Bom,53,4500.0,4500.0,5850.0,1350.0
716,3846,SC,Bom,32,4800.0,4500.0,5280.0,480.0
717,3848,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
718,3853,SC,Bom,55,4500.0,4500.0,5850.0,1350.0
719,3863,SC,Bom,32,4800.0,4500.0,5280.0,480.0
720,3865,RJ,Bom,42,3900.0,4500.0,5070.0,1170.0
721,3869,MG,Bom,53,4800.0,4500.0,5280.0,480.0
722,3871,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
723,3876,PR,Bom,25,4500.0,4500.0,5850.0,1350.0
724,3886,MG,Bom,53,4800.0,4500.0,5280.0,480.0
725,3888,PR,Bom,57,3900.0,4500.0,5070.0,1170.0
726,3892,SC,Bom,23,4800.0,4500.0,5280.0,480.0
727,3894,RJ,Bom,27,3900.0,4500.0,5070.0,1170.0
728,3899,RJ,Bom,42,4500.0,4500.0,5850.0,1350.0
729,3909,SC,Bom,45,4800.0,4500.0,5280.0,480.0
730,3911,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
731,3915,PR,Bom,62,4800.0,4500.0,5280.0,480.0
732,3922,PR,Bom,30,4500.0,4500.0,5850.0,1350.0
733,3932,PR,Bom,62,4800.0,4500.0,5280.0,480.0
734,3938,SC,Bom,28,4800.0,4500.0,5280.0,480.0
735,3940,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
736,3945,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
737,3955,SC,Bom,28,4800.0,4500.0,5280.0,480.0
738,3957,RJ,Bom,32,3900.0,4500.0,5070.0,1170.0
739,3961,PR,Bom,48,4800.0,4500.0,5280.0,480.0
740,3963,SP,Bom,53,3900.0,4500.0,5070.0,1170.0
741,3978,PR,Bom,48,4800.0,4500.0,5280.0,480.0
742,3980,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
743,3984,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
744,3986,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
745,3991,RJ,Bom,57,4500.0,4500.0,5850.0,1350.0
746,4001,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
747,4003,RJ,Bom,45,3900.0,4500.0,5070.0,1170.0
748,4007,SP,Bom,55,4800.0,4500.0,5280.0,480.0
749,4009,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
750,4014,RJ,Bom,27,4500.0,4500.0,5850.0,1350.0
751,4024,RJ,Bom,55,4800.0,4500.0,5280.0,480.0
752,4026,RJ,Bom,62,3900.0,4500.0,5070.0,1170.0
753,4030,PR,Bom,25,4800.0,4500.0,5280.0,480.0
754,4032,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
755,4037,RJ,Bom,45,4500.0,4500.0,5850.0,1350.0
756,4047,RJ,Bom,25,4800.0,4500.0,5280.0,480.0
757,4049,SP,Bom,28,3900.0,4500.0,5070.0,1170.0
758,4053,RJ,Bom,42,4800.0,4500.0,5280.0,480.0
759,4055,RJ,Bom,48,3900.0,4500.0,5070.0,1170.0
760,4060,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
761,4070,PR,Bom,51,4800.0,4500.0,5280.0,480.0
762,4072,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
763,4076,MG,Bom,23,4800.0,4500.0,5280.0,480.0
764,4078,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
765,4083,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
766,4093,MG,Bom,23,4800.0,4500.0,5280.0,480.0
767,4095,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
768,4100,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
769,4110,MG,Bom,23,4800.0,4500.0,5280.0,480.0
770,4112,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
771,4117,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
772,4127,MG,Bom,23,4800.0,4500.0,5280.0,480.0
773,4129,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
774,4134,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
775,4144,MG,Bom,23,4800.0,4500.0,5280.0,480.0
776,4146,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
777,4151,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
778,4161,MG,Bom,23,4800.0,4500.0,5280.0,480.0
779,4163,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
780,4168,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
781,4178,MG,Bom,23,4800.0,4500.0,5280.0,480.0
782,4180,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
783,4185,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
784,4195,MG,Bom,23,4800.0,4500.0,5280.0,480.0
785,4197,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
786,4202,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
787,4212,MG,Bom,23,4800.0,4500.0,5280.0,480.0
788,4214,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
789,4219,PR,Bom,42,4500.0,4500.0,5850.0,1350.0
790,4229,MG,Bom,23,4800.0,4500.0,5280.0,480.0
791,4231,PR,Bom,27,3900.0,4500.0,5070.0,1170.0
792,4236,PR,Bom,42,4800.0,4500.0,5280.0,480.0
793,4238,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
794,4243,SP,Bom,62,4500.0,4500.0,5850.0,1350.0
795,4253,PR,Bom,42,4800.0,4500.0,5280.0,480.0
796,4255,SP,Bom,48,3900.0,4500.0,5070.0,1170.0
797,4260,SP,Bom,62,4800.0,4500.0,5280.0,480.0
798,4267,SP,Bom,30,4500.0,4500.0,5850.0,1350.0
799,4277,SP,Bom,62,4800.0,4500.0,5280.0,480.0
800,4284,SP,Bom,30,4800.0,4500.0,5280.0,480.0
801,4286,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
802,4291,SC,Bom,53,4500.0,4500.0,5850.0,1350.0
803,4301,SP,Bom,30,4800.0,4500.0,5280.0,480.0
804,4303,SC,Bom,35,3900.0,4500.0,5070.0,1170.0
805,4308,SC,Bom,53,4800.0,4500.0,5280.0,480.0
806,4310,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
807,4315,SC,Bom,25,4500.0,4500.0,5850.0,1350.0
808,4325,SC,Bom,53,4800.0,4500.0,5280.0,480.0
809,4327,RJ,Bom,57,3900.0,4500.0,5070.0,1170.0
810,4339,PR,Bom,51,4800.0,4500.0,5280.0,480.0
811,4341,SP,Bom,55,3900.0,4500.0,5070.0,1170.0
812,4346,SP,Bom,23,4800.0,4500.0,5280.0,480.0
813,4348,SP,Bom,27,3900.0,4500.0,5070.0,1170.0
814,4353,SP,Bom,42,4500.0,4500.0,5850.0,1350.0
815,4371,MG,Bom,45,4800.0,4500.0,5280.0,480.0
816,4373,PR,Bom,51,3900.0,4500.0,5070.0,1170.0
817,4378,PR,Bom,65,4800.0,4500.0,5280.0,480.0
818,4380,SP,Bom,23,3900.0,4500.0,5070.0,1170.0
819,4385,PR,Bom,32,4500.0,4500.0,5850.0,1350.0
820,4403,RJ,Bom,35,4800.0,4500.0,5280.0,480.0
821,4405,MG,Bom,45,3900.0,4500.0,5070.0,1170.0
822,4410,MG,Bom,30,4800.0,4500.0,5280.0,480.0
823,4412,PR,Bom,35,3900.0,4500.0,5070.0,1170.0
824,4417,MG,Bom,53,4500.0,4500.0,5850.0,1350.0
825,4428,SC,Bom,32,4800.0,4500.0,5280.0,480.0
